,ticker,Expiration,RiskFreeRate,YieldRate
12608,HON,10/21/2022,0.004729252418705654,-0.016199043211318754
12609,HON,12/16/2022,0.09532720757577987,0.03677116411695533
12610,HONE,03/17/2023,0.02202548936599811,0.019516437300313487
12611,HONE,09/16/2022,-0.9999999999999996,-0.14390365638458194
12612,HONE,10/21/2022,-0.3844678226829129,0.12254138145651602
12613,HONE,12/16/2022,-0.10564845936782609,0.069336116395292
12614,HOOD,01/19/2024,0.025391757553478157,0.009259982406378611
12615,HOOD,01/20/2023,0.006024947494021351,0.001299826153895321
12616,HOOD,02/17/2023,0.011746009293469799,-0.0011821181933061513
12617,HOOD,08/26/2022,0.2442337452314457,-0.2857759514740307
12618,HOOD,09/02/2022,-0.009248678509809066,0.053732768733776706
12619,HOOD,09/09/2022,0.012074762410397837,0.013649252136338965
12620,HOOD,09/16/2022,0.01738686010296892,-0.012802237964419136
12621,HOOD,09/23/2022,0.015089762575207652,0.0074925916611221395
12622,HOOD,09/30/2022,0.02100391861968948,0.003503159503255505
12623,HOOD,10/21/2022,0.008110420251662993,-0.000461312289676925
12624,HOOD,11/18/2022,0.02499962505421749,0.006486383496784371
12625,HOOK,01/20/2023,-0.4858831595304048,0.9210629452243727
12626,HOOK,04/21/2023,-0.09732643991574819,0.2768699909021231
12627,HOOK,09/16/2022,0.02,0.0
12628,HOOK,10/21/2022,-0.2369720601302531,0.3502565833065863
12629,HOPE,03/17/2023,0.1005543106351373,0.15627369889774556
12630,HOPE,09/16/2022,-0.9999999999999994,-0.1646153907393038
12631,HOPE,10/21/2022,-0.5543132913599604,-0.041528232089414405
12632,HOPE,12/16/2022,-0.17398769883071533,0.11579156660866619
12633,HOTL,01/20/2023,-0.04488437453392175,-0.05138518014880545
12634,HOTL,04/21/2023,0.02550892250410486,0.001237111912416468
12635,HOTL,09/16/2022,0.08353485592547974,0.07765725669836908
12636,HOTL,10/21/2022,0.010756110457483073,0.012017091609171901
12637,HOUS,03/17/2023,0.026377666500638098,0.06417501120476453
12638,HOUS,09/16/2022,-1.0,0.22327033941779506
12639,HOUS,10/21/2022,0.02617838512777179,0.12043583161161218
12640,HOUS,12/16/2022,-0.09382654083107186,-0.0007954325471458586
12641,HOWL,01/20/2023,0.027092367755239807,0.15933926373159166
12642,HOWL,04/21/2023,1.0,0.4092538823078347
12643,HOWL,09/16/2022,-0.07662648038583805,0.3601898541324542
12644,HOWL,10/21/2022,1.0,0.5622402764967152
12645,HP,01/19/2024,0.0283219639542281,0.017092514972433453
12646,HP,01/20/2023,0.0028372582731488044,0.0065322940181667954
12647,HP,03/17/2023,0.004624363532001838,0.005762556879970543
12648,HP,09/16/2022,-0.14664793186555103,-0.0849833670073366
12649,HP,10/21/2022,-0.03407804028508703,-0.04020651644608283
12650,HP,12/16/2022,-0.021016925335748164,-0.01295493083351391
12651,HPE,01/19/2024,0.025151550685426145,0.022348321517951027
12652,HPE,01/20/2023,0.02023534824357519,0.005072781355240015
12653,HPE,02/17/2023,0.01486161498747979,0.019798577255166105
12654,HPE,09/16/2022,-0.089859148160067,-0.023546339361148687
12655,HPE,10/21/2022,-0.017663200420485817,0.0014411158956134928
12656,HPE,11/18/2022,-0.015683245892755486,-0.008011651002686254
12657,HPK,02/17/2023,-0.1576140007187365,-0.04960092866209585
12658,HPK,09/16/2022,-0.7777128975792955,-0.28010963678847134
12659,HPK,10/21/2022,-0.2607592247119067,-0.05296916310540106
12660,HPK,11/18/2022,0.05648747412903644,0.12785953935180533
12661,HPP,03/17/2023,-0.1482171715491971,0.06805187854561502
12662,HPP,09/16/2022,-1.0,0.27772693337478116
12663,HPP,10/21/2022,-0.6982382426283948,-0.07171042319386912
12664,HPP,12/16/2022,-0.7613427872312067,-0.29860186308223474
12665,HPQ,01/19/2024,0.022518235310304106,0.01833033265656692
12666,HPQ,01/20/2023,0.02438248083294725,0.029546937085550146
12667,HPQ,02/17/2023,0.02587980371228889,0.025999234495469457
12668,HPQ,06/16/2023,0.024021191069339136,0.023331186075959395
12669,HPQ,08/26/2022,-0.0029171134950648284,0.06737742949235626
12670,HPQ,09/02/2022,0.33408825614904175,0.2506736262218387
12671,HPQ,09/09/2022,0.025309710436791987,-0.006479944107472031
12672,HPQ,09/16/2022,-0.06922541311898125,-0.03466777873941478
12673,HPQ,09/23/2022,-0.007208189917121636,0.014354070761837385
12674,HPQ,09/30/2022,-0.002302276802977954,0.021864977257821452
12675,HPQ,10/21/2022,-0.022890981386902785,0.00017612441903046977
12676,HPQ,11/18/2022,0.013035479844673702,0.019341036169952686
12677,HQY,03/17/2023,0.020062542166972654,0.00036187814007401526
12678,HQY,09/16/2022,0.4779209075386952,0.32103918564339906
12679,HQY,10/21/2022,0.0657423312003963,0.09123775345797555
12680,HQY,12/16/2022,0.133670669862195,0.06359029318126946
12681,HR,02/17/2023,0.03294839540141213,0.01443002330920193
12682,HR,09/16/2022,0.24815188012831024,0.21665497112945292
12683,HR,10/21/2022,0.1266576677408608,0.1821998440772181
12684,HR,11/18/2022,0.009375752533684252,0.010415928888544842
12685,HRB,01/19/2024,-0.010727610711264778,0.0024765247280686786
12686,HRB,01/20/2023,-0.04634250687568392,-0.02965343369938218
12687,HRB,03/17/2023,-0.10913017423830268,-0.08372625891618632
12688,HRB,04/21/2023,0.02318312012703003,0.018640691030822762
12689,HRB,06/16/2023,0.01552116574194314,0.015214851900363625
12690,HRB,09/16/2022,0.18616119319947197,0.12937700181280054
12691,HRB,10/21/2022,-0.04877089080389463,-0.03661888150393174
12692,HRI,03/17/2023,0.008020687862734752,0.0002998699679298807
12693,HRI,09/16/2022,0.22186261782894898,0.1560899157039241
12694,HRI,10/21/2022,0.0889262011790451,0.03980169765414541
12695,HRI,12/16/2022,0.049022209588399465,0.025678049759917398
12696,HRL,01/19/2024,0.025246381272502824,0.016198899165756734
12697,HRL,01/20/2023,0.009410022256892797,0.005410211725637991
12698,HRL,03/17/2023,0.0018202920014735975,-0.008114398685822087
12699,HRL,08/26/2022,0.02,0.0
12700,HRL,09/02/2022,0.017089900318210408,0.003213417958471843
12701,HRL,09/09/2022,0.044757618158308754,0.001247002529517944
12702,HRL,09/16/2022,0.049352397163748174,0.009437083263055143
12703,HRL,09/23/2022,0.030009832603273015,-0.010214114901298995
12704,HRL,09/30/2022,0.020838404870008785,-0.0010393501715288299
12705,HRL,10/21/2022,0.009647367790868154,0.005020792798586945
12706,HRL,12/15/2023,0.03086314020377354,0.01713659692834651
12707,HRL,12/16/2022,0.0102709652077781,0.0027154390367742
12708,HRMY,01/20/2023,-0.015415266389588655,-0.025338205719546317
12709,HRMY,04/21/2023,0.007605351069294969,-0.00874890562573726
12710,HRMY,09/16/2022,0.9999999999999998,0.7340655675457524
12711,HRMY,10/21/2022,0.12624093958027569,0.05997260261194197
12712,HROW,01/20/2023,0.9999999999999994,0.3875366617122409
12713,HROW,04/21/2023,0.12364297594293071,0.06810362650194068
12714,HROW,09/16/2022,-0.2684814752842775,0.8095092680348878
12715,HROW,10/21/2022,-0.46148341348082317,0.18641665442940206
12716,HRT,02/17/2023,0.056618269059480066,0.03574341887719121
12717,HRT,09/16/2022,0.22062249856605842,0.2738603880021942
12718,HRT,10/21/2022,-0.162488850620418,-0.0023986536844165587
12719,HRT,11/18/2022,0.043663088451517805,0.08195644937991105
12720,HRTG,03/17/2023,0.009592222812805778,0.04291759345929712
12721,HRTG,09/16/2022,-0.07397106194786045,0.1115410822685349
12722,HRTG,10/21/2022,-0.0035618283641061146,0.029673006588767745
12723,HRTG,12/16/2022,-0.01317150025290412,0.05739137102989795
12724,HRTX,03/17/2023,0.046803279304991716,0.045973962027717634
12725,HRTX,09/16/2022,-0.24644252638069675,0.41651851159495357
12726,HRTX,10/21/2022,-0.9814685138877833,-0.2765691815887363
12727,HRTX,12/16/2022,0.060199279251426346,0.06038071194849476
12728,HRZN,01/20/2023,0.02959791006504877,0.15296121473554902
12729,HRZN,04/21/2023,0.07585270739422921,0.1335284286485854
12730,HRZN,09/16/2022,-0.03323419629659807,0.07122102498321967
12731,HRZN,10/21/2022,-0.35560468920152016,0.043045869459667735
12732,HSBC,01/19/2024,0.025036529545403627,0.036357928388671655
12733,HSBC,01/20/2023,-0.008670414166833621,0.0011391679166035406
12734,HSBC,03/17/2023,-0.018525547531885747,-0.0508014550936616
12735,HSBC,08/26/2022,0.02,0.0
12736,HSBC,09/02/2022,0.06480814663658668,-0.054449979976830265
12737,HSBC,09/09/2022,0.02,0.0
12738,HSBC,09/16/2022,0.037616271972656254,-0.020959275960922244
12739,HSBC,09/23/2022,0.021954567228867242,-0.005835627171163353
12740,HSBC,09/30/2022,1.0,0.7827422144472033
12741,HSBC,10/21/2022,-0.0003048753999698242,0.019906740588205647
12742,HSBC,12/16/2022,0.0016224928360365713,0.006882363562821434
12743,HSC,01/20/2023,-0.02652157478835964,0.04935364932821637
12744,HSC,04/21/2023,0.009469801607790915,0.019684923703377422
12745,HSC,09/16/2022,0.7019388286890226,0.3217137227581126
12746,HSC,10/21/2022,-0.06443528655531047,0.18754077723648344
12747,HSIC,01/20/2023,0.08620795121590115,0.04113458467594598
12748,HSIC,04/21/2023,0.019555548286544586,0.00043573697397545556
12749,HSIC,09/16/2022,0.03196144872246764,-0.016941389361409577
12750,HSIC,10/21/2022,-0.13666320123849862,-0.10738543685772924
12751,HSII,01/20/2023,0.08995005764652403,0.07160216891823463
12752,HSII,04/21/2023,0.05734296203052872,0.029151834268495942
12753,HSII,09/16/2022,-0.05138445846714625,0.05573555460323975
12754,HSII,10/21/2022,-1.0,-0.47629503888018315
12755,HSKA,01/20/2023,0.07275027841512857,0.026411256803810675
12756,HSKA,04/21/2023,-0.008487728824999256,-0.025897824700451946
12757,HSKA,09/16/2022,0.012588264986302299,0.010259371325701497
12758,HSKA,10/21/2022,-0.13162117753964353,-0.13291064186249038
12759,HST,01/19/2024,0.026159466337904554,0.017984377409957855
12760,HST,01/20/2023,0.04732787636213087,0.0027783046248149503
12761,HST,04/21/2023,0.016779167879144734,0.010429724827149132
12762,HST,09/16/2022,0.01818956696889968,0.0038690728520197675
12763,HST,10/21/2022,0.01321015681283886,0.014353007421780108
12764,HST,12/15/2023,0.031062365339963,0.02481089131355619
12765,HSTM,03/17/2023,0.046634631811592366,0.04975467755594058
12766,HSTM,09/16/2022,-0.05508656190859638,0.14757801354981678
12767,HSTM,10/21/2022,-0.06184157761333234,-0.032749071368848345
12768,HSTM,12/16/2022,0.14565995121152572,0.12080141369076751
12769,HSY,01/19/2024,0.02077300502367425,0.012049602122105913
12770,HSY,01/20/2023,-0.006822865834416071,-0.008717218210639931
12771,HSY,02/17/2023,-0.011445548737360124,-0.015711472009275012
12772,HSY,08/26/2022,-0.027835388345412784,0.10507484093912814
12773,HSY,09/02/2022,0.11106224516224322,0.07686966690003856
12774,HSY,09/09/2022,0.1308412189189552,0.07596192282247183
12775,HSY,09/16/2022,0.03375277779418723,0.014367261026227797
12776,HSY,09/23/2022,-0.07977524048536529,-0.06903206734694077
12777,HSY,09/30/2022,0.02647373006310072,-0.006605847003159358
12778,HSY,10/21/2022,0.03362639781465357,0.004078277018235127
12779,HSY,11/18/2022,-0.007682514341819866,-0.025188575998913
12780,HT,02/17/2023,-0.036014080812316794,0.03677839701167183
12781,HT,09/16/2022,-0.5084848256674852,0.03506304549240921
12782,HT,10/21/2022,-0.19977526093990738,0.20646819964841004
12783,HT,11/18/2022,-0.07057094121693788,0.08443424436735149
12784,HT,12/16/2022,-0.054161320069148165,0.030054511952113214
12785,HTBI,03/17/2023,0.039773548954802805,0.06308586127201275
12786,HTBI,09/16/2022,-0.9999999999999999,-0.3339675969494654
12787,HTBI,10/21/2022,0.020369540437499944,-0.0007392268238373908
12788,HTBI,12/16/2022,-0.12279798803750937,-0.01869613498334626
12789,HTBK,03/17/2023,0.07258939288679422,0.10917548505324404
12790,HTBK,09/16/2022,-1.0,-0.2975054294512191
12791,HTBK,10/21/2022,0.02473900715637351,-0.0038725487890892067
12792,HTBK,12/16/2022,0.013586536190141583,0.17748926932141892
12793,HTEC,01/20/2023,0.045752823595011635,0.03778603811689472
12794,HTEC,04/21/2023,0.0317950153655008,0.0048799695950031185
12795,HTEC,09/16/2022,0.15327868334932093,0.13418824200820187
12796,HTEC,10/21/2022,0.12800968669042606,0.08930687641240352
12797,HTGC,01/20/2023,-0.11256015512391498,0.022159504823687982
12798,HTGC,04/21/2023,0.0031915475759733926,0.08678620795749915
12799,HTGC,09/16/2022,0.00770245570891232,0.022280614909702314
12800,HTGC,10/21/2022,-0.6168547448495196,-0.1769971862964627
12801,HTH,02/17/2023,0.07260370724053983,0.09971149989817718
12802,HTH,09/16/2022,0.011301854940826476,0.03735235057644027
12803,HTH,10/21/2022,-0.004624007087830562,0.04387608312266136
12804,HTH,11/18/2022,0.11456153258507398,0.17101084029737187
12805,HTHT,01/19/2024,0.031058795593705047,0.006582685242805704
12806,HTHT,01/20/2023,0.017779383258564964,0.004123654728909863
12807,HTHT,03/17/2023,0.019348759811761984,0.0006384707727823702
12808,HTHT,06/16/2023,0.0199086142640836,0.00022857464697701967
12809,HTHT,09/16/2022,-0.1434904991235385,-0.04942476179498134
12810,HTHT,10/21/2022,0.032311575631559,0.02030608276423157
12811,HTHT,12/16/2022,0.02026626793667674,-0.0009999999999999998
12812,HTLD,03/17/2023,0.0282638263702317,0.013967559175336892
12813,HTLD,09/16/2022,-0.48483839739292023,-0.03750550797699698
12814,HTLD,10/21/2022,-0.40268686874296844,0.1080834878974708
12815,HTLD,12/16/2022,0.06226942611956843,0.08111233444540233
12816,HTLF,03/17/2023,0.07969887695903626,0.053105143384903644
12817,HTLF,09/16/2022,-1.0,-0.23972868474266532
12818,HTLF,10/21/2022,0.3154449641843714,0.28139306711143247
12819,HTLF,12/16/2022,0.15820273922654404,0.13336120632938012
12820,HTOO,01/20/2023,0.0031309166356390163,0.10120393718838012
12821,HTOO,04/21/2023,0.006479970127425885,-0.00822971361768629
12822,HTOO,09/16/2022,-1.0,0.8714323950063498
12823,HTOO,10/21/2022,-0.021247914903494744,0.2861010249025731
12824,HTZ,01/19/2024,0.02603022097170719,0.027884706890436723
12825,HTZ,01/20/2023,0.016060364644684893,0.022895116665375248
12826,HTZ,03/17/2023,0.02310317305609788,0.031193270529900105
12827,HTZ,07/21/2023,0.02617865785319554,0.03191916902367976
12828,HTZ,09/16/2022,-0.20682426113462682,-0.034905263775465226
12829,HTZ,10/21/2022,-0.05766021702603893,-0.026571724581097987
12830,HTZ,12/16/2022,-0.004329943979574117,0.014051728193865754
12831,HUBB,03/17/2023,-0.001179720385813635,-0.003792189730945451
12832,HUBB,09/16/2022,-0.10587249146763403,-0.056199694207241024
12833,HUBB,10/21/2022,-0.02197696787710496,-0.00436697746675609
12834,HUBB,12/16/2022,0.00623249984637989,0.009311060234455297
12835,HUBG,01/20/2023,0.007979764460543064,-0.010670317911646438
12836,HUBG,04/21/2023,0.02396826666681905,-0.001699602304789276
12837,HUBG,09/16/2022,0.01747801724521226,-0.03778415308921469
12838,HUBG,10/21/2022,-0.0031329405735071075,-0.027482111060430827
12839,HUBG,12/16/2022,0.007060260070160371,-0.010183564201377235
12840,HUBS,01/19/2024,0.029427151180970428,0.0010205195922161135
12841,HUBS,01/20/2023,0.0069526244253748735,-0.013801086097265684
12842,HUBS,03/17/2023,-0.0038425649790200136,-0.018233730764002715
12843,HUBS,06/16/2023,0.02452491447861222,-0.0013864097999134438
12844,HUBS,09/16/2022,0.1388901601573221,0.046956174530587425
12845,HUBS,10/21/2022,0.03992019348136165,0.011182725346469071
12846,HUBS,12/16/2022,0.00112942344100428,-0.01809477883092125
12847,HUGE,01/20/2023,-0.37478109082661115,0.8708192642501821
12848,HUGE,04/21/2023,0.9999999999999996,-0.7854596096534625
12849,HUGE,09/16/2022,-0.7286468135407054,1.0
12850,HUGE,10/21/2022,-0.33604048134501807,0.4828201267752351
12851,HUGS,01/20/2023,0.02193143039941788,-0.003280685693025589
12852,HUGS,04/21/2023,0.06395396624471575,0.01597612456186888
12853,HUGS,09/16/2022,-0.947790973225729,-0.38558910420100134
12854,HUGS,10/21/2022,-0.2986503798758787,-0.1262155161918511
12855,HUM,01/19/2024,0.020315693212381008,-0.0015989572743397803
12856,HUM,01/20/2023,0.012354048993534759,-0.009518469170554803
12857,HUM,02/17/2023,-0.006242329769625447,-0.02822561395291243
12858,HUM,06/16/2023,-0.004097939247823651,-0.02225445135316704
12859,HUM,08/26/2022,0.23177691029350186,-0.2865876704747261
12860,HUM,09/02/2022,0.06311507543748691,-0.0274051034557704
12861,HUM,09/09/2022,0.0894938462392586,0.015742618968003406
12862,HUM,09/16/2022,0.06404212547329222,0.004588339223094171
12863,HUM,09/23/2022,0.09934011608947843,0.03185646394524257
12864,HUM,09/30/2022,-0.04947786627217861,-0.08104729522606607
12865,HUM,10/21/2022,0.03500079047084456,-0.000857019295297407
12866,HUM,11/18/2022,0.008780266324509293,-0.01706610437401326
12867,HUMA,03/17/2023,0.056385524848926526,0.30839087803693066
12868,HUMA,09/16/2022,-1.0,1.0
12869,HUMA,10/21/2022,0.16025748663681227,-0.22995961229894027
12870,HUMA,12/16/2022,-0.28614044555349427,0.027874481267634515
12871,HUN,01/19/2024,0.012585809998280557,0.01080501907372404
12872,HUN,01/20/2023,-0.01929374604083554,-0.008573701443316244
12873,HUN,02/17/2023,-0.019871356432433075,-0.014908040147878361
12874,HUN,05/19/2023,0.015253419416987369,0.009211366325723294
12875,HUN,09/16/2022,-0.7003301849922097,-1.0
12876,HUN,10/21/2022,-0.6912403826086677,-0.6599928877124611
12877,HUN,11/18/2022,-0.2710303157219664,-0.23394945503942807
12878,HUN,12/16/2022,-0.0017273482962239638,-0.0010709816791786082
12879,HURN,03/17/2023,0.0320182977622024,0.006807288490115647
12880,HURN,09/16/2022,-0.10723660761715641,-0.01530029558128701
12881,HURN,10/21/2022,0.20662631793668768,0.16616353603996378
12882,HURN,12/16/2022,0.048023762285106276,0.0224747439331566
12883,HUSA,02/17/2023,0.09046098870042031,0.33571311591122255
12884,HUSA,09/16/2022,-0.185069896681215,0.5306984912894366
12885,HUSA,10/21/2022,0.07158164938466076,0.5528256136201296
12886,HUSA,11/18/2022,0.07291323034759499,0.4703635326533302
12887,HUT,01/19/2024,-0.11872551792963239,-0.07043801996707318
12888,HUT,01/20/2023,-0.9999999999999999,-0.5041140810381706
12889,HUT,04/21/2023,0.046609402163013444,-0.04789755497277174
12890,HUT,06/16/2023,-1.0,-0.4615446035020368
12891,HUT,08/26/2022,0.02,0.0
12892,HUT,09/02/2022,0.02,0.0
12893,HUT,09/09/2022,-0.3154585671256773,0.9375763259072114
12894,HUT,09/16/2022,0.023669410443883866,0.016301305045235047
12895,HUT,09/23/2022,0.9999999999999994,0.9999999999999998
12896,HUT,09/30/2022,0.031034758773541712,-0.06391212285578643
12897,HUT,10/21/2022,0.024847078925285076,0.010309506549343393
12898,HUT,12/16/2022,-0.26072094614687413,-0.09227881464461057
12899,HUYA,01/19/2024,0.10339339066823236,0.08621644202756105
12900,HUYA,01/20/2023,0.01568621627986431,0.009128931164741517
12901,HUYA,04/21/2023,0.016645606356241384,0.004605501111759364
12902,HUYA,09/16/2022,1.0,0.8672011348433857
12903,HUYA,10/21/2022,-0.03855040968244375,0.0372648207471064
12904,HVT,02/17/2023,0.02531084647091119,0.035652277898836474
12905,HVT,09/16/2022,0.32590707003587777,0.28338403425776165
12906,HVT,10/21/2022,-0.056676352811113107,0.006331428683566863
12907,HVT,11/18/2022,0.1574261882186573,0.12368600905638122
12908,HWC,02/17/2023,0.07347592677518416,0.041652668183245874
12909,HWC,09/16/2022,-0.1203151538136101,0.0985454946571158
12910,HWC,10/21/2022,0.05704692712784546,0.07543380293902402
12911,HWC,11/18/2022,0.0645679406128414,0.04336099160007898
12912,HWKN,03/17/2023,0.05054280215192912,0.02489524655790118
12913,HWKN,09/16/2022,0.869605189409153,0.8025080669308149
12914,HWKN,10/21/2022,0.23158538398553424,0.3044141324072801
12915,HWKN,12/16/2022,0.19252575292821517,0.1643992450404575
12916,HWM,01/19/2024,0.030846127618169163,0.008082814434735509
12917,HWM,01/20/2023,0.018582665658262415,-0.005115093303018485
12918,HWM,04/21/2023,-0.05754894557740264,-0.0795269311388382
12919,HWM,09/16/2022,-0.8395384830511523,-0.8908190814951453
12920,HWM,10/21/2022,-0.3520717060229802,-0.3565217112786754
12921,HXL,03/17/2023,0.05898730816364414,0.022561574721124456
12922,HXL,09/16/2022,0.20917377936830922,0.22030975059148922
12923,HXL,10/21/2022,0.022312169671058656,-0.0010136574506759645
12924,HXL,12/16/2022,0.09569672813956714,0.0484260573942855
12925,HY,03/17/2023,0.04081610968096938,0.05153678030554468
12926,HY,09/16/2022,-0.9999999999999994,-0.37032016778149657
12927,HY,10/21/2022,-0.23360877465003052,0.07900410487440171
12928,HY,12/16/2022,-0.018535804629560435,0.05840657890767485
12929,HYBB,01/20/2023,0.21701011804831835,0.20792235301185444
12930,HYBB,04/21/2023,0.329862996214686,0.31198423201252895
12931,HYBB,09/16/2022,-0.47389646172352884,-0.3921792395809504
12932,HYBB,10/21/2022,-0.0002871658948009675,0.024986207560151415
12933,HYD,03/17/2023,0.04709029174113516,0.07456420800009106
12934,HYD,09/16/2022,-0.16470964279853462,-0.17380098607765318
12935,HYD,10/21/2022,-0.15738475629400708,-0.14459606201482722
12936,HYD,12/16/2022,-0.7573394030140639,-0.6748825465678875
12937,HYDR,02/17/2023,0.19655400777109047,0.14147629530469702
12938,HYDR,09/16/2022,0.5893923385382228,0.7837863269920966
12939,HYDR,10/21/2022,-0.17835571537037154,-0.08711121390703469
12940,HYDR,11/18/2022,-0.06125916485600495,0.12624396220234607
12941,HYFM,01/19/2024,1.0,0.25963271664015375
12942,HYFM,01/20/2023,0.08128952512934083,0.07558699966516244
12943,HYFM,03/17/2023,0.10801675937235057,0.08019948059360185
12944,HYFM,09/16/2022,0.1406566212900851,-0.16879420513536794
12945,HYFM,10/21/2022,0.027326682415695407,-0.012034026682348486
12946,HYFM,12/16/2022,0.09671573346515304,0.06508756042707707
12947,HYG,01/19/2024,0.02782287677464933,0.05207243534432829
12948,HYG,01/20/2023,-0.013230112907325661,-0.01208102962438071
12949,HYG,02/17/2023,-0.2003205661109737,-0.042388211509056625
12950,HYG,03/17/2023,0.004192652496711401,0.001776660984490562
12951,HYG,04/21/2023,0.0033884052823417925,0.0016710446061683037
12952,HYG,05/19/2023,0.005054572407381211,0.003359609569525688
12953,HYG,06/16/2023,-0.007770357842863069,-0.0059715826988092375
12954,HYG,07/21/2023,-0.01686019659452708,-0.013377048437216512
12955,HYG,08/18/2023,-0.024054079492034627,-0.019039435791781953
12956,HYG,08/26/2022,0.08792197437503675,-0.07458104692597713
12957,HYG,09/02/2022,0.14036569391261006,0.0944226222974493
12958,HYG,09/09/2022,0.0190983464779965,0.001045635144798838
12959,HYG,09/16/2022,0.0048833051694683206,-0.009191193254040053
12960,HYG,09/23/2022,-0.11208163287687828,-0.09452440951985921
12961,HYG,09/30/2022,0.016967295791756987,0.052577738443228564
12962,HYG,10/21/2022,-0.009742631420719947,-0.010089649221458944
12963,HYG,11/18/2022,-0.11787817911050619,-0.07707674543409743
12964,HYG,12/16/2022,0.013968903261841272,0.009054649377402003
12965,HYGH,03/17/2023,0.11178110012292719,0.13873880982411746
12966,HYGH,09/16/2022,0.9959422050364329,0.9999999999999999
12967,HYGH,10/21/2022,-0.0035846393600505386,0.024737322083103138
12968,HYGH,12/16/2022,0.31583869885348875,0.34032996594891357
12969,HYLB,03/17/2023,-0.036847548280500395,0.008641360474081764
12970,HYLB,09/16/2022,-0.03741970130483015,0.03569438048720431
12971,HYLB,10/21/2022,-0.024743197631857453,0.0699863018635771
12972,HYLB,12/16/2022,-0.23696814577221115,-0.16328653068223986
12973,HYLD,01/20/2023,0.018661340317335046,0.0004957901762904188
12974,HYLD,04/21/2023,-0.006088240592528958,0.05287799290639168
12975,HYLD,09/16/2022,-0.2295483047037818,-0.45563447221177417
12976,HYLD,10/21/2022,-0.03072770952926352,0.02602224655618426
12977,HYLN,01/19/2024,0.05541169819408206,0.01296278422461078
12978,HYLN,01/20/2023,-0.04448722006745033,-0.040542630680976834
12979,HYLN,04/21/2023,-0.04803594317419264,-0.047388282254022585
12980,HYLN,08/26/2022,0.02,0.0
12981,HYLN,09/02/2022,0.02,0.0
12982,HYLN,09/09/2022,-0.2701411847945671,1.0
12983,HYLN,09/16/2022,0.02,0.0
12984,HYLN,09/23/2022,0.9604769430388564,1.0
12985,HYLN,09/30/2022,-0.03879634114401315,0.0940519933684223
12986,HYLN,10/21/2022,0.015460825079481853,0.04266792598726245
12987,HYLV,02/17/2023,0.02744502015498539,0.017662612773214847
12988,HYLV,09/16/2022,0.3824395835244835,0.28017493935448745
12989,HYLV,10/21/2022,0.015544490621890917,0.011108464627400744
12990,HYLV,11/18/2022,0.08911362760140304,0.06302997479091282
12991,HYMB,03/17/2023,0.003873036260685655,0.04203544045658232
12992,HYMB,09/16/2022,-0.1172972855304481,-0.10250923115830221
12993,HYMB,10/21/2022,-0.3881087487860117,-0.31922373998565456
12994,HYMB,12/16/2022,-0.3335425121119964,-0.28054278985508246
12995,HYMC,01/19/2024,0.04599470759961471,0.07250872452353178
12996,HYMC,01/20/2023,-0.039739249172978955,0.12477509956705995
12997,HYMC,02/17/2023,0.026448871893285777,0.14699139371461437
12998,HYMC,08/26/2022,0.02,0.0
12999,HYMC,09/02/2022,0.02,0.0
13000,HYMC,09/09/2022,0.02,0.0
13001,HYMC,09/16/2022,-0.2860858878016871,0.4108948518870671
13002,HYMC,09/23/2022,0.02,0.0
13003,HYMC,09/30/2022,-0.10707862698022821,0.254605424146011
13004,HYMC,10/21/2022,0.02,0.0
13005,HYMC,11/18/2022,-0.04644788101208244,0.1333728057664667
13006,HYMC,12/16/2022,-0.04029387561629978,0.1098022153410222
13007,HYPR,01/20/2023,-0.09172045916501709,0.22094205683497226
13008,HYPR,04/21/2023,-0.043910868400975564,1.0
13009,HYPR,09/16/2022,0.02,0.0
13010,HYPR,10/21/2022,-1.0,0.9999999999999981
13011,HYS,03/17/2023,0.006841294090247736,0.0212562716065187
13012,HYS,09/16/2022,-1.0,-0.7671212405000638
13013,HYS,10/21/2022,0.025765797427255648,0.08512229372102262
13014,HYS,12/16/2022,-0.1573436263359095,-0.1324023004250795
13015,HYXU,03/17/2023,0.04206032268169303,0.08514884973003843
13016,HYXU,09/16/2022,-0.05946045673948833,0.05259818389640384
13017,HYXU,10/21/2022,0.9547462605117589,0.9999999999999997
13018,HYXU,12/16/2022,1.0,0.9918992924193407
13019,HYZD,01/20/2023,0.02142925228247268,0.020826352599810475
13020,HYZD,04/21/2023,-0.001178225031575596,0.005628174794365101
13021,HYZD,09/16/2022,0.0191574596763359,0.005433745792193044
13022,HYZD,10/21/2022,0.09488306125626941,0.06858091655157333
13023,HYZN,01/19/2024,0.04242347908214203,0.06410030897438648
13024,HYZN,01/20/2023,0.008358635235551453,0.018763095291130752
13025,HYZN,04/21/2023,0.3073307366758059,0.17424426561758313
13026,HYZN,09/16/2022,0.02,0.0
13027,HYZN,10/21/2022,-0.10795901882327844,0.18257702905662263
13028,HZN,03/17/2023,0.0045575703407487,0.03516501099178181
13029,HZN,09/16/2022,1.0,-1.0
13030,HZN,10/21/2022,-0.9999999999999998,0.9999999999999994
13031,HZN,12/16/2022,-0.051322312008006674,0.13094473515402347
13032,HZNP,01/19/2024,0.03142727008595023,0.0024546865568360705
13033,HZNP,01/20/2023,-0.01714568667336274,-0.043562792963132056
13034,HZNP,02/17/2023,0.05685010404870336,0.014837485005535707
13035,HZNP,09/16/2022,-0.699736653630442,-0.4577975524207469
